REF_DATE,GEO,DGUID,Statistics (3),Knowledge of languages (324),Single and multiple responses of knowledge of languages (3),SCALAR_FACTOR,SCALAR_ID,COORDINATE,VALUE
2021,Canada,2021A000011124,Count,Wakashan languages,Total - Single and multiple responses of knowledge of languages,units,0,1.1.1.1.89.1,2210
2021,Canada,2021A000011124,Count,Wakashan languages,Single responses of knowledge of languages,units,0,1.1.1.1.89.2,10
2021,Canada,2021A000011124,Count,Wakashan languages,Multiple responses of knowledge of languages,units,0,1.1.1.1.89.3,2195
2021,Canada,2021A000011124,Count,Haisla,Total - Single and multiple responses of knowledge of languages,units,0,1.1.1.1.90.1,295
2021,Canada,2021A000011124,Count,Haisla,Multiple responses of knowledge of languages,units,0,1.1.1.1.90.3,295
2021,Canada,2021A000011124,Count,Heiltsuk,Total - Single and multiple responses of knowledge of languages,units,0,1.1.1.1.91.1,340
2021,Canada,2021A000011124,Count,Heiltsuk,Multiple responses of knowledge of languages,units,0,1.1.1.1.91.3,340
2021,Canada,2021A000011124,Count,Kwak'wala (Kwakiutl),Total - Single and multiple responses of knowledge of languages,units,0,1.1.1.1.92.1,820
2021,Canada,2021A000011124,Count,Kwak'wala (Kwakiutl),Multiple responses of knowledge of languages,units,0,1.1.1.1.92.3,820
2021,Canada,2021A000011124,Count,Nuu-chah-nulth (Nootka),Total - Single and multiple responses of knowledge of languages,units,0,1.1.1.1.93.1,705
2021,Canada,2021A000011124,Count,Nuu-chah-nulth (Nootka),Multiple responses of knowledge of languages,units,0,1.1.1.1.93.3,695
2021,Canada,2021A000011124,Count,"Wakashan languages, n.i.e.",Total - Single and multiple responses of knowledge of languages,units,0,1.1.1.1.94.1,50
2021,Canada,2021A000011124,Count,"Wakashan languages, n.i.e.",Multiple responses of knowledge of languages,units,0,1.1.1.1.94.3,50
2021,Canada,2021A000011124,Count,"Indigenous languages, n.i.e.",Total - Single and multiple responses of knowledge of languages,units,0,1.1.1.1.95.1,645
2021,Canada,2021A000011124,Count,"Indigenous languages, n.i.e.",Multiple responses of knowledge of languages,units,0,1.1.1.1.95.3,640
2021,Canada,2021A000011124,Count,"Indigenous languages, n.o.s.",Total - Single and multiple responses of knowledge of languages,units,0,1.1.1.1.96.1,855
2021,Canada,2021A000011124,Count,"Indigenous languages, n.o.s.",Multiple responses of knowledge of languages,units,0,1.1.1.1.96.3,850
2021,Canada,2021A000011124,Count,Non-Indigenous languages,Total - Single and multiple responses of knowledge of languages,units,0,1.1.1.1.97.1,10485600
2021,Canada,2021A000011124,Count,Non-Indigenous languages,Single responses of knowledge of languages,units,0,1.1.1.1.97.2,574750
2021,Canada,2021A000011124,Count,Non-Indigenous languages,Multiple responses of knowledge of languages,units,0,1.1.1.1.97.3,9910850
2021,Canada,2021A000011124,Count,Afro-Asiatic languages,Total - Single and multiple responses of knowledge of languages,units,0,1.1.1.1.98.1,1100040
2021,Canada,2021A000011124,Count,Afro-Asiatic languages,Single responses of knowledge of languages,units,0,1.1.1.1.98.2,43470
2021,Canada,2021A000011124,Count,Afro-Asiatic languages,Multiple responses of knowledge of languages,units,0,1.1.1.1.98.3,1056570
2021,Canada,2021A000011124,Count,Berber languages,Total - Single and multiple responses of knowledge of languages,units,0,1.1.1.1.99.1,42835
2021,Canada,2021A000011124,Count,Berber languages,Single responses of knowledge of languages,units,0,1.1.1.1.99.2,505
2021,Canada,2021A000011124,Count,Berber languages,Multiple responses of knowledge of languages,units,0,1.1.1.1.99.3,42330
2021,Canada,2021A000011124,Count,Kabyle,Total - Single and multiple responses of knowledge of languages,units,0,1.1.1.1.100.1,37415
2021,Canada,2021A000011124,Count,Kabyle,Single responses of knowledge of languages,units,0,1.1.1.1.100.2,380
2021,Canada,2021A000011124,Count,Kabyle,Multiple responses of knowledge of languages,units,0,1.1.1.1.100.3,37035
2021,Canada,2021A000011124,Count,Tamazight,Total - Single and multiple responses of knowledge of languages,units,0,1.1.1.1.101.1,4740
2021,Canada,2021A000011124,Count,Tamazight,Single responses of knowledge of languages,units,0,1.1.1.1.101.2,85
2021,Canada,2021A000011124,Count,Tamazight,Multiple responses of knowledge of languages,units,0,1.1.1.1.101.3,4655
2021,Canada,2021A000011124,Count,"Berber languages, n.i.e.",Total - Single and multiple responses of knowledge of languages,units,0,1.1.1.1.102.1,1330
2021,Canada,2021A000011124,Count,"Berber languages, n.i.e.",Single responses of knowledge of languages,units,0,1.1.1.1.102.2,40
2021,Canada,2021A000011124,Count,"Berber languages, n.i.e.",Multiple responses of knowledge of languages,units,0,1.1.1.1.102.3,1290
2021,Canada,2021A000011124,Count,Chadic languages,Total - Single and multiple responses of knowledge of languages,units,0,1.1.1.1.103.1,7095
2021,Canada,2021A000011124,Count,Chadic languages,Single responses of knowledge of languages,units,0,1.1.1.1.103.2,45
2021,Canada,2021A000011124,Count,Chadic languages,Multiple responses of knowledge of languages,units,0,1.1.1.1.103.3,7045
2021,Canada,2021A000011124,Count,Hausa,Total - Single and multiple responses of knowledge of languages,units,0,1.1.1.1.104.1,5080
2021,Canada,2021A000011124,Count,Hausa,Single responses of knowledge of languages,units,0,1.1.1.1.104.2,45
2021,Canada,2021A000011124,Count,Hausa,Multiple responses of knowledge of languages,units,0,1.1.1.1.104.3,5030
2021,Canada,2021A000011124,Count,Mina,Total - Single and multiple responses of knowledge of languages,units,0,1.1.1.1.105.1,2010
2021,Canada,2021A000011124,Count,Mina,Multiple responses of knowledge of languages,units,0,1.1.1.1.105.3,2010
2021,Canada,2021A000011124,Count,Coptic,Total - Single and multiple responses of knowledge of languages,units,0,1.1.1.1.106.1,3690
2021,Canada,2021A000011124,Count,Coptic,Single responses of knowledge of languages,units,0,1.1.1.1.106.2,60
2021,Canada,2021A000011124,Count,Coptic,Multiple responses of knowledge of languages,units,0,1.1.1.1.106.3,3630
2021,Canada,2021A000011124,Count,Cushitic languages,Total - Single and multiple responses of knowledge of languages,units,0,1.1.1.1.107.1,71930
2021,Canada,2021A000011124,Count,Cushitic languages,Single responses of knowledge of languages,units,0,1.1.1.1.107.2,3575
2021,Canada,2021A000011124,Count,Cushitic languages,Multiple responses of knowledge of languages,units,0,1.1.1.1.107.3,68355
2021,Canada,2021A000011124,Count,Bilen,Total - Single and multiple responses of knowledge of languages,units,0,1.1.1.1.108.1,2750
2021,Canada,2021A000011124,Count,Bilen,Single responses of knowledge of languages,units,0,1.1.1.1.108.2,120
2021,Canada,2021A000011124,Count,Bilen,Multiple responses of knowledge of languages,units,0,1.1.1.1.108.3,2630
2021,Canada,2021A000011124,Count,Oromo,Total - Single and multiple responses of knowledge of languages,units,0,1.1.1.1.109.1,9640
2021,Canada,2021A000011124,Count,Oromo,Single responses of knowledge of languages,units,0,1.1.1.1.109.2,290
2021,Canada,2021A000011124,Count,Oromo,Multiple responses of knowledge of languages,units,0,1.1.1.1.109.3,9350
2021,Canada,2021A000011124,Count,Somali,Total - Single and multiple responses of knowledge of languages,units,0,1.1.1.1.110.1,59005
2021,Canada,2021A000011124,Count,Somali,Single responses of knowledge of languages,units,0,1.1.1.1.110.2,3120
2021,Canada,2021A000011124,Count,Somali,Multiple responses of knowledge of languages,units,0,1.1.1.1.110.3,55885
2021,Canada,2021A000011124,Count,"Cushitic languages, n.i.e.",Total - Single and multiple responses of knowledge of languages,units,0,1.1.1.1.111.1,1400
2021,Canada,2021A000011124,Count,"Cushitic languages, n.i.e.",Single responses of knowledge of languages,units,0,1.1.1.1.111.2,45
2021,Canada,2021A000011124,Count,"Cushitic languages, n.i.e.",Multiple responses of knowledge of languages,units,0,1.1.1.1.111.3,1360
2021,Canada,2021A000011124,Count,Semitic languages,Total - Single and multiple responses of knowledge of languages,units,0,1.1.1.1.112.1,1015480
2021,Canada,2021A000011124,Count,Semitic languages,Single responses of knowledge of languages,units,0,1.1.1.1.112.2,39280
2021,Canada,2021A000011124,Count,Semitic languages,Multiple responses of knowledge of languages,units,0,1.1.1.1.112.3,976200
2021,Canada,2021A000011124,Count,Amharic,Total - Single and multiple responses of knowledge of languages,units,0,1.1.1.1.113.1,48305
2021,Canada,2021A000011124,Count,Amharic,Single responses of knowledge of languages,units,0,1.1.1.1.113.2,700
2021,Canada,2021A000011124,Count,Amharic,Multiple responses of knowledge of languages,units,0,1.1.1.1.113.3,47605
2021,Canada,2021A000011124,Count,Arabic,Total - Single and multiple responses of knowledge of languages,units,0,1.1.1.1.114.1,838045
2021,Canada,2021A000011124,Count,Arabic,Single responses of knowledge of languages,units,0,1.1.1.1.114.2,34615
2021,Canada,2021A000011124,Count,Arabic,Multiple responses of knowledge of languages,units,0,1.1.1.1.114.3,803430
2021,Canada,2021A000011124,Count,Aramaic languages,Total - Single and multiple responses of knowledge of languages,units,0,1.1.1.1.115.1,39660
2021,Canada,2021A000011124,Count,Aramaic languages,Single responses of knowledge of languages,units,0,1.1.1.1.115.2,1565
2021,Canada,2021A000011124,Count,Aramaic languages,Multiple responses of knowledge of languages,units,0,1.1.1.1.115.3,38095
2021,Canada,2021A000011124,Count,Assyrian Neo-Aramaic,Total - Single and multiple responses of knowledge of languages,units,0,1.1.1.1.116.1,23870
2021,Canada,2021A000011124,Count,Assyrian Neo-Aramaic,Single responses of knowledge of languages,units,0,1.1.1.1.116.2,1070
2021,Canada,2021A000011124,Count,Assyrian Neo-Aramaic,Multiple responses of knowledge of languages,units,0,1.1.1.1.116.3,22800
2021,Canada,2021A000011124,Count,Chaldean Neo-Aramaic,Total - Single and multiple responses of knowledge of languages,units,0,1.1.1.1.117.1,13285
2021,Canada,2021A000011124,Count,Chaldean Neo-Aramaic,Single responses of knowledge of languages,units,0,1.1.1.1.117.2,465
2021,Canada,2021A000011124,Count,Chaldean Neo-Aramaic,Multiple responses of knowledge of languages,units,0,1.1.1.1.117.3,12825
2021,Canada,2021A000011124,Count,"Aramaic, n.o.s.",Total - Single and multiple responses of knowledge of languages,units,0,1.1.1.1.118.1,3195
2021,Canada,2021A000011124,Count,"Aramaic, n.o.s.",Single responses of knowledge of languages,units,0,1.1.1.1.118.2,30
2021,Canada,2021A000011124,Count,"Aramaic, n.o.s.",Multiple responses of knowledge of languages,units,0,1.1.1.1.118.3,3165
2021,Canada,2021A000011124,Count,Harari,Total - Single and multiple responses of knowledge of languages,units,0,1.1.1.1.119.1,2005
2021,Canada,2021A000011124,Count,Harari,Single responses of knowledge of languages,units,0,1.1.1.1.119.2,20
2021,Canada,2021A000011124,Count,Harari,Multiple responses of knowledge of languages,units,0,1.1.1.1.119.3,1980
2021,Canada,2021A000011124,Count,Hebrew,Total - Single and multiple responses of knowledge of languages,units,0,1.1.1.1.120.1,83205
2021,Canada,2021A000011124,Count,Hebrew,Single responses of knowledge of languages,units,0,1.1.1.1.120.2,305
2021,Canada,2021A000011124,Count,Hebrew,Multiple responses of knowledge of languages,units,0,1.1.1.1.120.3,82900
2021,Canada,2021A000011124,Count,Maltese,Total - Single and multiple responses of knowledge of languages,units,0,1.1.1.1.121.1,6530
2021,Canada,2021A000011124,Count,Maltese,Single responses of knowledge of languages,units,0,1.1.1.1.121.2,25
2021,Canada,2021A000011124,Count,Maltese,Multiple responses of knowledge of languages,units,0,1.1.1.1.121.3,6510
2021,Canada,2021A000011124,Count,Tigrigna,Total - Single and multiple responses of knowledge of languages,units,0,1.1.1.1.122.1,45970
2021,Canada,2021A000011124,Count,Tigrigna,Single responses of knowledge of languages,units,0,1.1.1.1.122.2,2040
2021,Canada,2021A000011124,Count,Tigrigna,Multiple responses of knowledge of languages,units,0,1.1.1.1.122.3,43925
2021,Canada,2021A000011124,Count,"Semitic languages, n.i.e.",Total - Single and multiple responses of knowledge of languages,units,0,1.1.1.1.123.1,1760
2021,Canada,2021A000011124,Count,"Semitic languages, n.i.e.",Single responses of knowledge of languages,units,0,1.1.1.1.123.2,10
2021,Canada,2021A000011124,Count,"Semitic languages, n.i.e.",Multiple responses of knowledge of languages,units,0,1.1.1.1.123.3,1745
2021,Canada,2021A000011124,Count,Austro-Asiatic languages,Total - Single and multiple responses of knowledge of languages,units,0,1.1.1.1.124.1,260030
2021,Canada,2021A000011124,Count,Austro-Asiatic languages,Single responses of knowledge of languages,units,0,1.1.1.1.124.2,25320
2021,Canada,2021A000011124,Count,Austro-Asiatic languages,Multiple responses of knowledge of languages,units,0,1.1.1.1.124.3,234710
2021,Canada,2021A000011124,Count,Khmer (Cambodian),Total - Single and multiple responses of knowledge of languages,units,0,1.1.1.1.125.1,28390
2021,Canada,2021A000011124,Count,Khmer (Cambodian),Single responses of knowledge of languages,units,0,1.1.1.1.125.2,2260
2021,Canada,2021A000011124,Count,Khmer (Cambodian),Multiple responses of knowledge of languages,units,0,1.1.1.1.125.3,26130
2021,Canada,2021A000011124,Count,Vietnamese,Total - Single and multiple responses of knowledge of languages,units,0,1.1.1.1.126.1,232795
2021,Canada,2021A000011124,Count,Vietnamese,Single responses of knowledge of languages,units,0,1.1.1.1.126.2,23030
2021,Canada,2021A000011124,Count,Vietnamese,Multiple responses of knowledge of languages,units,0,1.1.1.1.126.3,209765
2021,Canada,2021A000011124,Count,"Austro-Asiatic languages, n.i.e",Total - Single and multiple responses of knowledge of languages,units,0,1.1.1.1.127.1,915
2021,Canada,2021A000011124,Count,"Austro-Asiatic languages, n.i.e",Single responses of knowledge of languages,units,0,1.1.1.1.127.2,30
2021,Canada,2021A000011124,Count,"Austro-Asiatic languages, n.i.e",Multiple responses of knowledge of languages,units,0,1.1.1.1.127.3,885
2021,Canada,2021A000011124,Count,Austronesian languages,Total - Single and multiple responses of knowledge of languages,units,0,1.1.1.1.128.1,793280
2021,Canada,2021A000011124,Count,Austronesian languages,Single responses of knowledge of languages,units,0,1.1.1.1.128.2,3860
2021,Canada,2021A000011124,Count,Austronesian languages,Multiple responses of knowledge of languages,units,0,1.1.1.1.128.3,789420
2021,Canada,2021A000011124,Count,Bikol,Total - Single and multiple responses of knowledge of languages,units,0,1.1.1.1.129.1,4255
2021,Canada,2021A000011124,Count,Bikol,Multiple responses of knowledge of languages,units,0,1.1.1.1.129.3,4255
2021,Canada,2021A000011124,Count,"Bisaya, n.o.s.",Total - Single and multiple responses of knowledge of languages,units,0,1.1.1.1.130.1,10995
2021,Canada,2021A000011124,Count,"Bisaya, n.o.s.",Multiple responses of knowledge of languages,units,0,1.1.1.1.130.3,10990
2021,Canada,2021A000011124,Count,Cebuano,Total - Single and multiple responses of knowledge of languages,units,0,1.1.1.1.131.1,33045
2021,Canada,2021A000011124,Count,Cebuano,Single responses of knowledge of languages,units,0,1.1.1.1.131.2,70
2021,Canada,2021A000011124,Count,Cebuano,Multiple responses of knowledge of languages,units,0,1.1.1.1.131.3,32975
2021,Canada,2021A000011124,Count,Fijian,Total - Single and multiple responses of knowledge of languages,units,0,1.1.1.1.132.1,1760
2021,Canada,2021A000011124,Count,Fijian,Multiple responses of knowledge of languages,units,0,1.1.1.1.132.3,1760
2021,Canada,2021A000011124,Count,Hiligaynon,Total - Single and multiple responses of knowledge of languages,units,0,1.1.1.1.133.1,16385
2021,Canada,2021A000011124,Count,Hiligaynon,Single responses of knowledge of languages,units,0,1.1.1.1.133.2,20
2021,Canada,2021A000011124,Count,Hiligaynon,Multiple responses of knowledge of languages,units,0,1.1.1.1.133.3,16365
2021,Canada,2021A000011124,Count,Ilocano,Total - Single and multiple responses of knowledge of languages,units,0,1.1.1.1.134.1,61685
2021,Canada,2021A000011124,Count,Ilocano,Single responses of knowledge of languages,units,0,1.1.1.1.134.2,205
2021,Canada,2021A000011124,Count,Ilocano,Multiple responses of knowledge of languages,units,0,1.1.1.1.134.3,61470
2021,Canada,2021A000011124,Count,Indonesian,Total - Single and multiple responses of knowledge of languages,units,0,1.1.1.1.135.1,19810
